ID Year,Year,ID State,State,ID Workforce Status,Workforce Status,ID Detailed Occupation,Detailed Occupation,Average Wage,Average Wage Appx MOE
2017,"2017","04000US45","South Carolina","true","true","352010","Cooks",15791.123873097196,1515.2767762295225
2017,"2017","04000US46","South Dakota","true","true","352010","Cooks",15572.530426247897,3234.511193490809
2017,"2017","04000US47","Tennessee","true","true","352010","Cooks",15291.530696530792,1592.6305110038645
2017,"2017","04000US48","Texas","true","true","352010","Cooks",16568.250876509544,779.3543488861225
2017,"2017","04000US49","Utah","true","true","352010","Cooks",14494.439381698712,2269.0651483898764
2017,"2017","04000US50","Vermont","true","true","352010","Cooks",21262.54720236628,5106.793000121386
2017,"2017","04000US51","Virginia","true","true","352010","Cooks",18295.253441551948,1880.6789017617164
2017,"2017","04000US53","Washington","true","true","352010","Cooks",19650.80820664268,1816.9845609595434
2017,"2017","04000US54","West Virginia","true","true","352010","Cooks",14708.50807787904,1968.4851934284868
2017,"2017","04000US55","Wisconsin","true","true","352010","Cooks",15512.689774348912,1431.2642629579345
2017,"2017","04000US56","Wyoming","true","true","352010","Cooks",17292.87805856398,4199.697315875724
2017,"2017","04000US72","Puerto Rico","true","true","352010","Cooks",12651.679906423231,2735.1501695647953
2016,"2016","04000US01","Alabama","true","true","352010","Cooks",13482.17483769868,1358.0094315400931
2016,"2016","04000US02","Alaska","true","true","352010","Cooks",17947.006067723625,4943.38556780362
2016,"2016","04000US04","Arizona","true","true","352010","Cooks",16789.8941553032,2019.0371757575901
2016,"2016","04000US05","Arkansas","true","true","352010","Cooks",13821.026033421284,1707.9044347985391
2016,"2016","04000US06","California","true","true","352010","Cooks",19647.512914766696,881.753894908309
2016,"2016","04000US08","Colorado","true","true","352010","Cooks",17356.534167038855,2037.1698684497228
2016,"2016","04000US09","Connecticut","true","true","352010","Cooks",22619.892141756547,4451.138232454611
2016,"2016","04000US10","Delaware","true","true","352010","Cooks",15898.518957345972,3720.543056505367
2016,"2016","04000US11","District of Columbia","true","true","352010","Cooks",22861.411594846733,16044.223888141314
2016,"2016","04000US12","Florida","true","true","352010","Cooks",18171.836307576614,1297.9062359312504
2016,"2016","04000US13","Georgia","true","true","352010","Cooks",14931.271086143299,1368.260980982772
2016,"2016","04000US15","Hawaii","true","true","352010","Cooks",25279.37151651277,4195.997663645054
2016,"2016","04000US16","Idaho","true","true","352010","Cooks",13231.501270110077,2491.757323394026
2016,"2016","04000US17","Illinois","true","true","352010","Cooks",17455.54187931235,1229.8039048903433
2016,"2016","04000US18","Indiana","true","true","352010","Cooks",14552.848109797194,2542.7840351911336
2016,"2016","04000US19","Iowa","true","true","352010","Cooks",15204.35214777312,2554.9833764360496
2016,"2016","04000US20","Kansas","true","true","352010","Cooks",14612.91988404823,1985.1227319054371
2016,"2016","04000US21","Kentucky","true","true","352010","Cooks",13381.746082078176,1678.179929031974
2016,"2016","04000US22","Louisiana","true","true","352010","Cooks",15370.24155921592,1797.3906620419027
2016,"2016","04000US23","Maine","true","true","352010","Cooks",15061.032309533306,2627.704200321778
2016,"2016","04000US24","Maryland","true","true","352010","Cooks",18507.209129450028,2134.709057728414
2016,"2016","04000US25","Massachusetts","true","true","352010","Cooks",21324.123796237964,2578.1516363748156
2016,"2016","04000US26","Michigan","true","true","352010","Cooks",13885.703665958952,1281.460036028638
2016,"2016","04000US27","Minnesota","true","true","352010","Cooks",16390.95918616878,2321.784027186779
2016,"2016","04000US28","Mississippi","true","true","352010","Cooks",13572.160324877615,2047.02052648705
2016,"2016","04000US29","Missouri","true","true","352010","Cooks",13975.24348056934,1499.210880093765
2016,"2016","04000US30","Montana","true","true","352010","Cooks",15538.71479521399,2884.0128399151836
2016,"2016","04000US31","Nebraska","true","true","352010","Cooks",13240.152631229677,1910.9420675797276
2016,"2016","04000US32","Nevada","true","true","352010","Cooks",23627.771984435796,2617.6798116991354
2016,"2016","04000US33","New Hampshire","true","true","352010","Cooks",16939.246693566463,3075.128893453916
2016,"2016","04000US34","New Jersey","true","true","352010","Cooks",20901.742218586965,1678.268057794014
2016,"2016","04000US35","New Mexico","true","true","352010","Cooks",15837.5921343794,2062.7360281219576
2016,"2016","04000US36","New York","true","true","352010","Cooks",20636.6764244902,1338.10938283166
2016,"2016","04000US37","North Carolina","true","true","352010","Cooks",15265.581604912717,1713.8297576146933
2016,"2016","04000US38","North Dakota","true","true","352010","Cooks",18272.40723905724,3803.2108339862702
2016,"2016","04000US39","Ohio","true","true","352010","Cooks",14373.188681541133,1311.7643560038455
2016,"2016","04000US40","Oklahoma","true","true","352010","Cooks",15842.420503585954,3244.0243275948665
2016,"2016","04000US41","Oregon","true","true","352010","Cooks",17056.15891521197,2251.9623996832884
2016,"2016","04000US42","Pennsylvania","true","true","352010","Cooks",16094.412283401192,1281.319544953624
2016,"2016","04000US44","Rhode Island","true","true","352010","Cooks",18321.024842218343,3709.309270476577
2016,"2016","04000US45","South Carolina","true","true","352010","Cooks",15029.593818255702,1437.744627852792
2016,"2016","04000US46","South Dakota","true","true","352010","Cooks",14193.287556592126,3022.9819335082693
2016,"2016","04000US47","Tennessee","true","true","352010","Cooks",14645.903602434886,1538.5254249953725
2016,"2016","04000US48","Texas","true","true","352010","Cooks",15925.924507679172,698.6170582691309
2016,"2016","04000US49","Utah","true","true","352010","Cooks",14188.897954731388,2255.254480808042
2016,"2016","04000US50","Vermont","true","true","352010","Cooks",19510.94707800351,4870.086369914075
2016,"2016","04000US51","Virginia","true","true","352010","Cooks",17328.746435465844,1491.689580033797
2016,"2016","04000US53","Washington","true","true","352010","Cooks",19015.327788353377,1837.4689437659754
2016,"2016","04000US54","West Virginia","true","true","352010","Cooks",14180.342880247996,1964.7049188492795
2016,"2016","04000US55","Wisconsin","true","true","352010","Cooks",14744.085419601071,1376.0189734063606
2016,"2016","04000US56","Wyoming","true","true","352010","Cooks",15717.732253812841,3754.0241336225386
2016,"2016","04000US72","Puerto Rico","true","true","352010","Cooks",12249.446651730146,1838.4439044815158
2015,"2015","04000US01","Alabama","true","true","352010","Cooks",13653.257646959508,1363.8499955486593
2015,"2015","04000US02","Alaska","true","true","352010","Cooks",17806.29964953271,4842.184800422299
2015,"2015","04000US04","Arizona","true","true","352010","Cooks",16289.633379236817,1760.3030021031343
2015,"2015","04000US05","Arkansas","true","true","352010","Cooks",13572.485944855414,1532.2421743603325
2015,"2015","04000US06","California","true","true","352010","Cooks",19070.16486369371,761.2746478718935
2015,"2015","04000US08","Colorado","true","true","352010","Cooks",16559.952916881775,1451.3030155983881
2015,"2015","04000US09","Connecticut","true","true","352010","Cooks",22196.616327112126,4049.8253213405374
2015,"2015","04000US10","Delaware","true","true","352010","Cooks",15813.827910958904,3609.598835748886
2015,"2015","04000US11","District of Columbia","true","true","352010","Cooks",21727.315180722893,16667.24342112804
2015,"2015","04000US12","Florida","true","true","352010","Cooks",17522.416869145312,1121.2016739275193
2015,"2015","04000US13","Georgia","true","true","352010","Cooks",14849.358821541997,1256.3109001520681
2015,"2015","04000US15","Hawaii","true","true","352010","Cooks",24899.902826423393,4107.6097797850425
2015,"2015","04000US16","Idaho","true","true","352010","Cooks",12695.312781824488,2276.7963138948
2015,"2015","04000US17","Illinois","true","true","352010","Cooks",16961.31832981773,1240.5360660707531
2015,"2015","04000US18","Indiana","true","true","352010","Cooks",14179.130013831258,2245.2135323631933
2015,"2015","04000US19","Iowa","true","true","352010","Cooks",14206.404652111814,2533.7245166669686
2015,"2015","04000US20","Kansas","true","true","352010","Cooks",13964.868080143291,1819.7728080558131
2015,"2015","04000US21","Kentucky","true","true","352010","Cooks",12993.145885174636,1605.2620819823558
2015,"2015","04000US22","Louisiana","true","true","352010","Cooks",15202.21341670302,1739.5366723648845
2015,"2015","04000US23","Maine","true","true","352010","Cooks",15246.339555125725,2582.7207639480603
2015,"2015","04000US24","Maryland","true","true","352010","Cooks",17776.39595392621,1813.5229379560885
2015,"2015","04000US25","Massachusetts","true","true","352010","Cooks",20512.4836149993,2650.624618838425
2015,"2015","04000US26","Michigan","true","true","352010","Cooks",13526.36843479396,1129.5960401830482
2015,"2015","04000US27","Minnesota","true","true","352010","Cooks",15809.83098929583,2201.4650149534214
2015,"2015","04000US28","Mississippi","true","true","352010","Cooks",13385.515106317884,1693.6985829678158
2015,"2015","04000US29","Missouri","true","true","352010","Cooks",13455.474173299417,1463.036795511956
2015,"2015","04000US30","Montana","true","true","352010","Cooks",14993.909332102896,3011.092200043509
2015,"2015","04000US31","Nebraska","true","true","352010","Cooks",13098.05878709038,1888.8698254778728
2015,"2015","04000US32","Nevada","true","true","352010","Cooks",23125.093604951006,1950.6821831917512
2015,"2015","04000US33","New Hampshire","true","true","352010","Cooks",17411.114077397644,3029.5527695704413
2015,"2015","04000US34","New Jersey","true","true","352010","Cooks",20753.91506725444,1683.8574702004835
2015,"2015","04000US35","New Mexico","true","true","352010","Cooks",14866.941734959024,2031.7300502018718
2015,"2015","04000US36","New York","true","true","352010","Cooks",20256.107693228147,1152.1994216576688
2015,"2015","04000US37","North Carolina","true","true","352010","Cooks",14830.719048782943,1473.9752098453628
2015,"2015","04000US38","North Dakota","true","true","352010","Cooks",17366.593888790194,3703.606935249334
2015,"2015","04000US39","Ohio","true","true","352010","Cooks",14103.128864009352,1281.5338317954972
2015,"2015","04000US40","Oklahoma","true","true","352010","Cooks",15038.56995525656,3047.954238195125
2015,"2015","04000US41","Oregon","true","true","352010","Cooks",16480.65736638703,2237.417808052249
2015,"2015","04000US42","Pennsylvania","true","true","352010","Cooks",15470.490290964777,1046.355033318757
2015,"2015","04000US44","Rhode Island","true","true","352010","Cooks",17886.801464201515,3614.1080939410995
2015,"2015","04000US45","South Carolina","true","true","352010","Cooks",14830.61268953705,1304.8787267906291
2015,"2015","04000US46","South Dakota","true","true","352010","Cooks",13079.978320526894,2781.7451217990433
2015,"2015","04000US47","Tennessee","true","true","352010","Cooks",14019.389945400226,1442.4776208028
2015,"2015","04000US48","Texas","true","true","352010","Cooks",15644.751113293403,728.5055073752164
2015,"2015","04000US49","Utah","true","true","352010","Cooks",14194.775069222,2280.02327694459
2015,"2015","04000US50","Vermont","true","true","352010","Cooks",19681.362778315586,4541.459595059577
2015,"2015","04000US51","Virginia","true","true","352010","Cooks",17012.090687766282,1440.9510735921633
2015,"2015","04000US53","Washington","true","true","352010","Cooks",18565.635123802796,1831.8353158182474
2015,"2015","04000US54","West Virginia","true","true","352010","Cooks",13967.939870731867,2046.8825528053387
2015,"2015","04000US55","Wisconsin","true","true","352010","Cooks",14532.041196542312,1414.5846960916465
2015,"2015","04000US56","Wyoming","true","true","352010","Cooks",14928.947244094488,3504.3607488034704
2015,"2015","04000US72","Puerto Rico","true","true","352010","Cooks",12445.542729013403,2031.2122747823992
2014,"2014","04000US01","Alabama","true","true","352010","Cooks",13821.56497032807,1407.74203804334
2014,"2014","04000US02","Alaska","true","true","352010","Cooks",20029.51083654041,6071.917896369597
2014,"2014","04000US04","Arizona","true","true","352010","Cooks",16866.5723982421,2146.92801221281
2014,"2014","04000US05","Arkansas","true","true","352010","Cooks",13787.704332680165,1586.2084086435793
2014,"2014","04000US06","California","true","true","352010","Cooks",19075.841018609055,749.3529931891329
2014,"2014","04000US08","Colorado","true","true","352010","Cooks",16810.649778731393,1683.496888385184
2014,"2014","04000US09","Connecticut","true","true","352010","Cooks",21829.325243172465,3855.2542599300828
2014,"2014","04000US10","Delaware","true","true","352010","Cooks",16307.846128226478,3543.1904732209355
2014,"2014","04000US11","District of Columbia","true","true","352010","Cooks",20353.18702290076,5571.1636915081035
2014,"2014","04000US12","Florida","true","true","352010","Cooks",17731.35897375004,1111.2453410320834
2014,"2014","04000US13","Georgia","true","true","352010","Cooks",14897.863844802021,1132.6763020387993
2014,"2014","04000US15","Hawaii","true","true","352010","Cooks",24958.71450271826,4122.352323470401
2014,"2014","04000US16","Idaho","true","true","352010","Cooks",12459.859660163625,2120.0180755569195
2014,"2014","04000US17","Illinois","true","true","352010","Cooks",16731.05098623828,1274.250664035371
2014,"2014","04000US18","Indiana","true","true","352010","Cooks",13251.167370133213,1267.232047401936
2014,"2014","04000US19","Iowa","true","true","352010","Cooks",13690.471389539422,2195.9188475883025
2014,"2014","04000US20","Kansas","true","true","352010","Cooks",14146.887483488772,1706.5489389741906
2014,"2014","04000US21","Kentucky","true","true","352010","Cooks",12984.852872768419,1656.2589528403132
2014,"2014","04000US22","Louisiana","true","true","352010","Cooks",16246.032627733573,2474.809345455823
2014,"2014","04000US23","Maine","true","true","352010","Cooks",14910.576814799919,2566.765468693684
2014,"2014","04000US24","Maryland","true","true","352010","Cooks",18551.741449704143,1997.8522475555683
2014,"2014","04000US25","Massachusetts","true","true","352010","Cooks",20107.668730338493,2528.2219797677194
2014,"2014","04000US26","Michigan","true","true","352010","Cooks",13518.986245467757,1196.1082847945668
2014,"2014","04000US27","Minnesota","true","true","352010","Cooks",15322.54466713667,2086.151165599681
2014,"2014","04000US28","Mississippi","true","true","352010","Cooks",13401.150902613777,1693.5135682420382
2014,"2014","04000US29","Missouri","true","true","352010","Cooks",13372.101902173914,1163.8151087998694
2014,"2014","04000US30","Montana","true","true","352010","Cooks",14662.600687855787,3058.374303509697
2014,"2014","04000US31","Nebraska","true","true","352010","Cooks",12958.99791299811,1892.4970229756507
2014,"2014","04000US32","Nevada","true","true","352010","Cooks",23223.43423576276,1903.8006448361716
2014,"2014","04000US33","New Hampshire","true","true","352010","Cooks",17678.769375345495,3040.208661480964
2014,"2014","04000US34","New Jersey","true","true","352010","Cooks",21229.54403661369,1778.585620348879
2014,"2014","04000US35","New Mexico","true","true","352010","Cooks",14243.36282165505,1976.7014867566782
2014,"2014","04000US36","New York","true","true","352010","Cooks",20532.167410146973,1284.8731862341426
2014,"2014","04000US37","North Carolina","true","true","352010","Cooks",14557.004228267731,1025.4622956580035
2014,"2014","04000US38","North Dakota","true","true","352010","Cooks",16468.05095862765,3330.991833791196
2014,"2014","04000US39","Ohio","true","true","352010","Cooks",13872.091894374282,1279.4303036662689
2014,"2014","04000US40","Oklahoma","true","true","352010","Cooks",14559.491108476586,2941.5225544021073
2014,"2014","04000US41","Oregon","true","true","352010","Cooks",16710.921869355316,2381.491884787069
2014,"2014","04000US42","Pennsylvania","true","true","352010","Cooks",15523.284660530055,1053.3614593824445
2014,"2014","04000US44","Rhode Island","true","true","352010","Cooks",18054.255959547314,3514.079338971202
2014,"2014","04000US45","South Carolina","true","true","352010","Cooks",14544.524811714384,1232.000787335537
2014,"2014","04000US46","South Dakota","true","true","352010","Cooks",13794.774801858432,2954.6878586007665
2014,"2014","04000US47","Tennessee","true","true","352010","Cooks",13985.936071782071,1250.163733100919
2014,"2014","04000US48","Texas","true","true","352010","Cooks",15473.040021997123,713.7685581977543
2014,"2014","04000US49","Utah","true","true","352010","Cooks",14241.257352099783,2031.5932912489095
2014,"2014","04000US50","Vermont","true","true","352010","Cooks",19521.337376974137,4754.017708939096
2014,"2014","04000US51","Virginia","true","true","352010","Cooks",16946.38795958927,1307.9425954237854
2014,"2014","04000US53","Washington","true","true","352010","Cooks",18673.660289461783,1715.2079732908442
2014,"2014","04000US54","West Virginia","true","true","352010","Cooks",14613.187105946346,2849.6578375960553
2014,"2014","04000US55","Wisconsin","true","true","352010","Cooks",14205.461640368101,1368.8886012899834
2014,"2014","04000US56","Wyoming","true","true","352010","Cooks",14853.223855522889,3744.1869788665185
2014,"2014","04000US72","Puerto Rico","true","true","352010","Cooks",12672.566740622258,1744.5490953258277
